7.85299E+17,,,,
7.85304E+17,,,,
7.8531E+17,,,,
7.85312E+17,,,,
7.85322E+17,,,,
7.85327E+17,,,,
7.85349E+17,,,,
7.85512E+17,,,,
7.85571E+17,,,,
7.85849E+17,,,,
7.85893E+17,,,,
7.85896E+17,,,,
7.85918E+17,,,,
7.86027E+17,,,,
7.86078E+17,,,,
7.86176E+17,,,,
7.86211E+17,,,,
7.86212E+17,,,,
7.86301E+17,,,,
7.86623E+17,,,,
7.86729E+17,,,,
7.86741E+17,,,,
7.8677E+17,,,,
7.86878E+17,,,,
7.86994E+17,,,,
7.87126E+17,,,,
7.87444E+17,,,,
7.87461E+17,,,,
7.87475E+17,,,,
7.87786E+17,,,,
7.87897E+17,,,,
7.88032E+17,,,,
7.8808E+17,,,,
7.88154E+17,,,,
7.88352E+17,,,,
7.88382E+17,,,,
7.88413E+17,,,,
7.88447E+17,,,,
7.8851E+17,,,,
7.88511E+17,,,,
7.88537E+17,,,,
7.88562E+17,,,,
7.88743E+17,,,,
7.88743E+17,,,,
7.88744E+17,,,,
7.88744E+17,,,,
7.88744E+17,,,,
7.88841E+17,,,,
7.88845E+17,,,,
7.88894E+17,,,,
7.88897E+17,,,,
7.88908E+17,,,,
7.88909E+17,,,,
7.88909E+17,,,,
7.8891E+17,,,,
7.88911E+17,,,,
7.88912E+17,,,,
7.88913E+17,,,,
7.88914E+17,,,,
7.88915E+17,,,,
7.88917E+17,,,,
7.88918E+17,,,,
7.88918E+17,,,,
7.88918E+17,,,,
7.8892E+17,,,,
7.88921E+17,,,,
7.88922E+17,,,,
7.88922E+17,,,,
7.88922E+17,,,,
7.88923E+17,,,,
7.88924E+17,,,,
7.88925E+17,,,,
7.88926E+17,,,,
7.88929E+17,,,,
7.8893E+17,,,,
7.88931E+17,,,,
7.88931E+17,,,,
7.88932E+17,,,,
7.88937E+17,,,,
7.88937E+17,,,,
7.88938E+17,,,,
7.88938E+17,,,,
7.88947E+17,,,,
7.8895E+17,,,,
7.88967E+17,,,,
7.88977E+17,,,,
7.89097E+17,,,,
7.89122E+17,,,,
7.89203E+17,,,,
7.89265E+17,,,,
7.89282E+17,,,,
7.89501E+17,,,,
7.89556E+17,,,,
7.89567E+17,,,,
7.8957E+17,,,,
7.89593E+17,,,,
7.89879E+17,,,,
7.8994E+17,,,,
7.89941E+17,,,,
7.89942E+17,,,,
7.89984E+17,,,,
7.9E+17,,,,
7.90019E+17,,,,
7.9003E+17,,,,
7.90032E+17,,,,
7.90205E+17,,,,
7.9032E+17,,,,
7.90356E+17,,,,
7.9055E+17,,,,
7.90581E+17,,,,
7.90588E+17,,,,
7.90592E+17,,,,
7.9063E+17,,,,
7.90633E+17,,,,
7.90701E+17,,,,
7.90702E+17,,,,
7.90703E+17,,,,
7.90768E+17,,,,
7.9096E+17,,,,
7.90996E+17,,,,
7.90997E+17,,,,
7.91018E+17,,,,
7.91044E+17,,,,
7.91142E+17,,,,
7.91365E+17,,,,
7.91391E+17,,,,
7.91407E+17,,,,
7.91446E+17,,,,
7.91558E+17,,,,
7.91588E+17,,,,
7.91628E+17,,,,
7.91666E+17,,,,
7.91732E+17,,,,
7.91737E+17,,,,
7.91747E+17,,,,
7.91757E+17,,,,
7.91768E+17,,,,
7.91774E+17,,,,
7.91778E+17,,,,
7.91799E+17,,,,
7.91809E+17,,,,
7.91809E+17,,,,
7.91828E+17,,,,
7.92045E+17,,,,
7.92047E+17,,,,
7.92052E+17,,,,
7.92061E+17,,,,
7.92067E+17,,,,
7.92071E+17,,,,
7.92071E+17,,,,
7.92073E+17,,,,
7.9209E+17,,,,
7.92117E+17,,,,
7.92129E+17,,,,
7.92131E+17,,,,
7.92179E+17,,,,
7.92403E+17,,,,
7.92416E+17,,,,
7.92422E+17,,,,
7.92451E+17,,,,
7.92457E+17,,,,
7.92497E+17,,,,
7.92499E+17,,,,
7.92558E+17,,,,
7.92558E+17,,,,
7.92573E+17,,,,
7.92767E+17,,,,
7.92795E+17,,,,
7.92803E+17,,,,
7.92825E+17,,,,
7.92838E+17,,,,
7.92847E+17,,,,
7.92858E+17,,,,
7.92881E+17,,,,
7.92886E+17,,,,
7.9291E+17,,,,
7.92915E+17,,,,
7.92933E+17,,,,
7.92999E+17,,,,
7.93053E+17,,,,
7.9306E+17,,,,
7.93108E+17,,,,
7.93125E+17,,,,
7.93144E+17,,,,
7.93173E+17,,,,
7.93183E+17,,,,
7.93193E+17,,,,
7.93198E+17,,,,
7.93212E+17,,,,
7.93225E+17,,,,
7.93234E+17,,,,
7.93257E+17,,,,
7.93266E+17,,,,
7.93272E+17,,,,
7.93288E+17,,,,
7.93289E+17,,,,
7.93318E+17,,,,
7.93404E+17,,,,
7.93411E+17,,,,
7.93414E+17,,,,
7.93423E+17,,,,
7.93423E+17,,,,
7.93451E+17,,,,
7.93452E+17,,,,
7.93473E+17,,,,
7.93476E+17,,,,
7.93486E+17,,,,
7.93487E+17,,,,
7.93492E+17,,,,
7.93494E+17,,,,
7.93495E+17,,,,
7.93499E+17,,,,
7.93522E+17,,,,
7.93526E+17,,,,
7.93527E+17,,,,
7.93547E+17,,,,
7.93571E+17,,,,
7.93572E+17,,,,
7.93575E+17,,,,
7.9358E+17,,,,
7.93587E+17,,,,
7.9359E+17,,,,
7.9359E+17,,,,
7.93603E+17,,,,
7.93639E+17,,,,
7.93642E+17,,,,
7.93667E+17,,,,
7.9371E+17,,,,
7.93815E+17,,,,
7.93828E+17,,,,
7.93829E+17,,,,
7.93839E+17,,,,
7.93842E+17,,,,
7.93847E+17,,,,
7.93848E+17,,,,
7.93854E+17,,,,
7.93869E+17,,,,
7.93874E+17,,,,
7.9388E+17,,,,
7.93881E+17,,,,
7.93883E+17,,,,
7.93885E+17,,,,
7.93889E+17,,,,
7.93898E+17,,,,
7.93903E+17,,,,
7.93908E+17,,,,
7.93922E+17,,,,
7.93935E+17,,,,
7.93943E+17,,,,
7.93976E+17,,,,
7.93984E+17,,,,
7.93984E+17,,,,
7.93985E+17,,,,
7.93985E+17,,,,
7.93986E+17,,,,
7.94018E+17,,,,
7.94026E+17,,,,
7.94028E+17,,,,
7.94032E+17,,,,
7.94041E+17,,,,
7.94152E+17,,,,
7.94164E+17,,,,
7.94197E+17,,,,
7.94215E+17,,,,
7.94219E+17,,,,
7.94222E+17,,,,
7.94239E+17,,,,
7.94253E+17,,,,
7.94254E+17,,,,
7.94256E+17,,,,
7.94258E+17,,,,
7.94259E+17,,,,
7.94273E+17,,,,
7.94282E+17,,,,
7.94284E+17,,,,
7.94286E+17,,,,
7.9429E+17,,,,
7.94296E+17,,,,
7.943E+17,,,,
7.94305E+17,,,,
7.94313E+17,,,,
7.94329E+17,,,,
7.9434E+17,,,,
7.9434E+17,,,,
7.94348E+17,,,,
7.9436E+17,,,,
7.9436E+17,,,,
7.94361E+17,,,,
7.94371E+17,,,,
7.94375E+17,,,,
7.94383E+17,,,,
7.94407E+17,,,,
7.94515E+17,,,,
7.94528E+17,,,,
7.94537E+17,,,,
7.9454E+17,,,,
7.94542E+17,,,,
7.94544E+17,,,,
7.94545E+17,,,,
7.94567E+17,,,,
7.94567E+17,,,,
7.9457E+17,,,,
7.94573E+17,,,,
7.9458E+17,,,,
7.94594E+17,,,,
7.94595E+17,,,,
7.94597E+17,,,,
7.94609E+17,,,,
7.94615E+17,,,,
7.94617E+17,,,,
7.94622E+17,,,,
7.94623E+17,,,,
7.94627E+17,,,,
7.94628E+17,,,,
7.94635E+17,,,,
7.94643E+17,,,,
7.94657E+17,,,,
7.94662E+17,,,,
7.94663E+17,,,,
7.94676E+17,,,,
7.94679E+17,,,,
7.9469E+17,,,,
7.94697E+17,,,,
7.94697E+17,,,,
7.94702E+17,,,,
7.94702E+17,,,,
7.94703E+17,,,,
7.94704E+17,,,,
7.94706E+17,,,,
7.94709E+17,,,,
7.94709E+17,,,,
7.94719E+17,,,,
7.9472E+17,,,,
7.94727E+17,,,,
7.9473E+17,,,,
7.94736E+17,,,,
7.94739E+17,,,,
7.94741E+17,,,,
7.94748E+17,,,,
7.94879E+17,,,,
7.94882E+17,,,,
7.94893E+17,,,,
7.94895E+17,,,,
7.94901E+17,,,,
7.94903E+17,,,,
7.94914E+17,,,,
7.94925E+17,,,,
7.94931E+17,,,,
7.94932E+17,,,,
7.94933E+17,,,,
7.94933E+17,,,,
7.94934E+17,,,,
7.94938E+17,,,,
7.9494E+17,,,,
7.94943E+17,,,,
7.94944E+17,,,,
7.94947E+17,,,,
7.9495E+17,,,,
7.94951E+17,,,,
7.94952E+17,,,,
7.94952E+17,,,,
7.9496E+17,,,,
7.9496E+17,,,,
7.9496E+17,,,,
7.9496E+17,,,,
7.94965E+17,,,,
7.94965E+17,,,,
7.94968E+17,,,,
7.94968E+17,,,,
7.94977E+17,,,,
7.94977E+17,,,,
7.9498E+17,,,,
7.94982E+17,,,,
7.94986E+17,,,,
7.95001E+17,,,,
7.95002E+17,,,,
7.95004E+17,,,,
7.95008E+17,,,,
7.9501E+17,,,,
7.9501E+17,,,,
7.95014E+17,,,,
7.9503E+17,,,,
7.95031E+17,,,,
7.95038E+17,,,,
7.95039E+17,,,,
7.95053E+17,,,,
7.95054E+17,,,,
7.95062E+17,,,,
7.95065E+17,,,,
7.95067E+17,,,,
7.95069E+17,,,,
7.95071E+17,,,,
7.95073E+17,,,,
7.95074E+17,,,,
7.95074E+17,,,,
7.95075E+17,,,,
7.95077E+17,,,,
7.95077E+17,,,,
7.95078E+17,,,,
7.95082E+17,,,,
7.95082E+17,,,,
7.95084E+17,,,,
7.95093E+17,,,,
7.95099E+17,,,,
7.95099E+17,,,,
7.951E+17,,,,
7.95109E+17,,,,
7.9511E+17,,,,
7.95116E+17,,,,
7.95117E+17,,,,
7.9512E+17,,,,
7.9512E+17,,,,
7.95174E+17,,,,
7.95177E+17,,,,
7.95217E+17,,,,
7.95236E+17,,,,
7.95246E+17,,,,
7.95267E+17,,,,
7.95272E+17,,,,
7.95276E+17,,,,
7.95282E+17,,,,
7.95288E+17,,,,
7.9529E+17,,,,
7.95298E+17,,,,
7.953E+17,,,,
7.95303E+17,,,,
7.95303E+17,,,,
7.95305E+17,,,,
7.9531E+17,,,,
7.9531E+17,,,,
7.95313E+17,,,,
7.95317E+17,,,,
7.95318E+17,,,,
7.95319E+17,,,,
7.9532E+17,,,,
7.95321E+17,,,,
7.95321E+17,,,,
7.95322E+17,,,,
7.95325E+17,,,,
7.95326E+17,,,,
7.95331E+17,,,,
7.95333E+17,,,,
7.95333E+17,,,,
7.95337E+17,,,,
7.95353E+17,,,,
7.95355E+17,,,,
7.95356E+17,,,,
7.95363E+17,,,,
7.95368E+17,,,,
7.95371E+17,,,,
7.95373E+17,,,,
7.95373E+17,,,,
7.95375E+17,,,,
7.95377E+17,,,,
7.95379E+17,,,,
7.9538E+17,,,,
7.95382E+17,,,,
7.95383E+17,,,,
7.95383E+17,,,,
7.95384E+17,,,,
7.95385E+17,,,,
7.95389E+17,,,,
7.95408E+17,,,,
7.95409E+17,,,,
7.95411E+17,,,,
7.95413E+17,,,,
7.95414E+17,,,,
7.95421E+17,,,,
7.95423E+17,,,,
7.95424E+17,,,,
7.95424E+17,,,,
7.95428E+17,,,,
7.9543E+17,,,,
7.95431E+17,,,,
7.95431E+17,,,,
7.95431E+17,,,,
7.95432E+17,,,,
7.95433E+17,,,,
7.95433E+17,,,,
7.9544E+17,,,,
7.95443E+17,,,,
7.95448E+17,,,,
7.95453E+17,,,,
7.95454E+17,,,,
7.95455E+17,,,,
7.95455E+17,,,,
7.95456E+17,,,,
7.95457E+17,,,,
7.95458E+17,,,,
7.95458E+17,,,,
7.95463E+17,,,,
7.95463E+17,,,,
7.95463E+17,,,,
7.95464E+17,,,,
7.95468E+17,,,,
7.9547E+17,,,,
7.95474E+17,,,,
7.95476E+17,,,,
7.95479E+17,,,,
7.95481E+17,,,,
7.95486E+17,,,,
7.95501E+17,,,,
7.95536E+17,,,,
7.95546E+17,,,,
7.95555E+17,,,,
7.95597E+17,,,,
7.9561E+17,,,,
7.9561E+17,,,,
7.95615E+17,,,,
7.95619E+17,,,,
7.9562E+17,,,,
7.95624E+17,,,,
7.95632E+17,,,,
7.95636E+17,,,,
7.95652E+17,,,,
7.95654E+17,,,,
7.95659E+17,,,,
7.9566E+17,,,,
7.95661E+17,,,,
7.95663E+17,,,,
7.95668E+17,,,,
7.95669E+17,,,,
7.95671E+17,,,,
7.95675E+17,,,,
7.95677E+17,,,,
7.95677E+17,,,,
7.9568E+17,,,,
7.95682E+17,,,,
7.95682E+17,,,,
7.95682E+17,,,,
7.95683E+17,,,,
7.95686E+17,,,,
7.95693E+17,,,,
7.95698E+17,,,,
7.957E+17,,,,
7.95704E+17,,,,
7.95704E+17,,,,
7.95704E+17,,,,
7.95706E+17,,,,
7.95707E+17,,,,
7.95709E+17,,,,
7.9571E+17,,,,
7.9571E+17,,,,
7.95711E+17,,,,
7.95714E+17,,,,
7.95715E+17,,,,
7.95717E+17,,,,
7.95719E+17,,,,
7.9572E+17,,,,
7.95721E+17,,,,
7.95721E+17,,,,
7.95722E+17,,,,
7.95728E+17,,,,
7.95728E+17,,,,
7.95728E+17,,,,
7.9573E+17,,,,
7.9573E+17,,,,
7.95731E+17,,,,
7.95732E+17,,,,
7.95733E+17,,,,
7.95737E+17,,,,
7.95737E+17,,,,
7.95738E+17,,,,
7.95739E+17,,,,
7.95741E+17,,,,
7.95746E+17,,,,
7.95749E+17,,,,
7.95752E+17,,,,
7.95753E+17,,,,
7.95754E+17,,,,
7.9576E+17,,,,
7.95763E+17,,,,
7.95768E+17,,,,
7.9577E+17,,,,
7.95771E+17,,,,
7.95772E+17,,,,
7.95776E+17,,,,
7.95777E+17,,,,
7.95778E+17,,,,
7.95782E+17,,,,
7.95784E+17,,,,
7.95785E+17,,,,
7.95787E+17,,,,
7.95787E+17,,,,
7.95788E+17,,,,
7.9579E+17,,,,
7.95791E+17,,,,
7.95796E+17,,,,
7.95798E+17,,,,
7.95799E+17,,,,
7.95801E+17,,,,
7.95803E+17,,,,
7.95804E+17,,,,
7.95806E+17,,,,
7.95806E+17,,,,
7.95808E+17,,,,
7.95809E+17,,,,
7.95809E+17,,,,
7.95812E+17,,,,
7.95815E+17,,,,
7.95817E+17,,,,
7.95817E+17,,,,
7.95817E+17,,,,
7.95817E+17,,,,
7.95818E+17,,,,
7.95819E+17,,,,
7.95821E+17,,,,
7.95821E+17,,,,
7.95822E+17,,,,
7.95823E+17,,,,
7.95825E+17,,,,
7.95826E+17,,,,
7.95828E+17,,,,
7.95829E+17,,,,
7.95831E+17,,,,
7.95831E+17,,,,
7.95832E+17,,,,
7.95833E+17,,,,
7.95836E+17,,,,
7.95838E+17,,,,
7.95839E+17,,,,
7.95839E+17,,,,
7.95847E+17,,,,
7.95851E+17,,,,
7.95852E+17,,,,
7.95853E+17,,,,
7.95853E+17,,,,
7.95854E+17,,,,
7.95855E+17,,,,
7.95859E+17,,,,
7.9587E+17,,,,
7.9587E+17,,,,
7.95871E+17,,,,
7.95887E+17,,,,
7.95888E+17,,,,
7.95908E+17,,,,
7.95909E+17,,,,
7.95913E+17,,,,
7.9593E+17,,,,
7.95935E+17,,,,
7.95943E+17,,,,
7.95945E+17,,,,
7.95945E+17,,,,
7.95945E+17,,,,
7.95949E+17,,,,
7.95949E+17,,,,
7.95949E+17,,,,
7.95952E+17,,,,
7.95955E+17,,,,
7.95955E+17,,,,
7.95955E+17,,,,
7.95956E+17,,,,
7.95957E+17,,,,
7.95957E+17,,,,
7.95958E+17,,,,
7.95961E+17,,,,
7.95963E+17,,,,
7.95967E+17,,,,
7.95967E+17,,,,
7.95969E+17,,,,
7.95969E+17,,,,
7.9597E+17,,,,
7.9597E+17,,,,
7.95971E+17,,,,
7.95971E+17,,,,
7.95973E+17,,,,
7.95973E+17,,,,
7.95973E+17,,,,
7.95975E+17,,,,
7.95976E+17,,,,
7.95976E+17,,,,
7.95976E+17,,,,
7.95976E+17,,,,
7.95979E+17,,,,
7.95979E+17,,,,
7.95979E+17,,,,
7.95979E+17,,,,
7.95979E+17,,,,
7.9598E+17,,,,
7.9598E+17,,,,
7.95981E+17,,,,
7.95982E+17,,,,
7.95983E+17,,,,
7.95983E+17,,,,
7.95983E+17,,,,
7.95983E+17,,,,
7.95983E+17,,,,
7.95984E+17,,,,
7.95985E+17,,,,
7.95986E+17,,,,
7.95986E+17,,,,
7.95986E+17,,,,
7.95987E+17,,,,
7.95987E+17,,,,
7.95987E+17,,,,
7.95987E+17,,,,
7.95988E+17,,,,
7.95989E+17,,,,
7.9599E+17,,,,
7.9599E+17,,,,
7.9599E+17,,,,
7.9599E+17,,,,
7.95991E+17,,,,
7.95991E+17,,,,
7.95992E+17,,,,
7.95992E+17,,,,
7.95993E+17,,,,
7.95993E+17,,,,
7.95993E+17,,,,
7.95994E+17,,,,
7.95994E+17,,,,
7.95994E+17,,,,
7.95995E+17,,,,
7.95995E+17,,,,
7.95995E+17,,,,
7.95996E+17,,,,
7.95996E+17,,,,
7.95996E+17,,,,
7.95996E+17,,,,
7.95997E+17,,,,
7.95997E+17,,,,
7.95997E+17,,,,
7.95998E+17,,,,
7.95998E+17,,,,
7.95999E+17,,,,
7.95999E+17,,,,
7.95999E+17,,,,
7.95999E+17,,,,
7.96002E+17,,,,
7.96002E+17,,,,
7.96002E+17,,,,
7.96002E+17,,,,
7.96002E+17,,,,
7.96002E+17,,,,
7.96003E+17,,,,
7.96003E+17,,,,
7.96003E+17,,,,
7.96003E+17,,,,
7.96003E+17,,,,
7.96004E+17,,,,
7.96004E+17,,,,
7.96004E+17,,,,
7.96005E+17,,,,
7.96005E+17,,,,
7.96005E+17,,,,
7.96005E+17,,,,
7.96006E+17,,,,
7.96006E+17,,,,
7.96006E+17,,,,
7.96007E+17,,,,
7.96007E+17,,,,
7.96009E+17,,,,
7.96009E+17,,,,
7.96009E+17,,,,
7.9601E+17,,,,
7.9601E+17,,,,
7.96011E+17,,,,
7.96011E+17,,,,
7.96011E+17,,,,
7.96011E+17,,,,
7.96012E+17,,,,
7.96012E+17,,,,
7.96013E+17,,,,
7.96013E+17,,,,
7.96013E+17,,,,
7.96013E+17,,,,
7.96013E+17,,,,
7.96013E+17,,,,
7.96014E+17,,,,
7.96014E+17,,,,
7.96014E+17,,,,
7.96014E+17,,,,
7.96015E+17,,,,
7.96016E+17,,,,
7.96016E+17,,,,
7.96016E+17,,,,
7.96017E+17,,,,
7.96017E+17,,,,
7.96017E+17,,,,
7.96017E+17,,,,
7.96017E+17,,,,
7.96018E+17,,,,
7.96019E+17,,,,
7.96019E+17,,,,
7.9602E+17,,,,
7.9602E+17,,,,
7.9602E+17,,,,
7.9602E+17,,,,
7.9602E+17,,,,
7.96021E+17,,,,
7.96021E+17,,,,
7.96021E+17,,,,
7.96021E+17,,,,
7.96022E+17,,,,
7.96022E+17,,,,
7.96022E+17,,,,
7.96023E+17,,,,
7.96023E+17,,,,
7.96024E+17,,,,
7.96024E+17,,,,
7.96024E+17,,,,
7.96024E+17,,,,
7.96024E+17,,,,
7.96024E+17,,,,
7.96025E+17,,,,
7.96025E+17,,,,
7.96025E+17,,,,
7.96025E+17,,,,
7.96026E+17,,,,
7.96026E+17,,,,
7.96027E+17,,,,
7.96027E+17,,,,
7.96027E+17,,,,
7.96028E+17,,,,
7.96028E+17,,,,
7.96028E+17,,,,
7.96028E+17,,,,
7.96029E+17,,,,
7.96029E+17,,,,
7.96029E+17,,,,
7.96029E+17,,,,
7.96029E+17,,,,
7.96029E+17,,,,
7.96029E+17,,,,
7.9603E+17,,,,
7.9603E+17,,,,
7.96031E+17,,,,
7.96031E+17,,,,
7.96032E+17,,,,
7.96032E+17,,,,
7.96032E+17,,,,
7.96032E+17,,,,
7.96033E+17,,,,
7.96034E+17,,,,
7.96034E+17,,,,
7.96035E+17,,,,
7.96035E+17,,,,
7.96035E+17,,,,
7.96035E+17,,,,
7.96035E+17,,,,
7.96036E+17,,,,
7.96036E+17,,,,
7.96036E+17,,,,
7.96036E+17,,,,
7.96036E+17,,,,
7.96036E+17,,,,
7.96036E+17,,,,
7.96037E+17,,,,
7.96037E+17,,,,
7.96037E+17,,,,
7.96038E+17,,,,
7.96039E+17,,,,
7.96039E+17,,,,
7.96039E+17,,,,
7.96039E+17,,,,
7.9604E+17,,,,
7.9604E+17,,,,
7.9604E+17,,,,
7.96041E+17,,,,
7.96041E+17,,,,
7.96041E+17,,,,
7.96041E+17,,,,
7.96041E+17,,,,
7.96042E+17,,,,
7.96042E+17,,,,
7.96043E+17,,,,
7.96043E+17,,,,
7.96043E+17,,,,
7.96043E+17,,,,
7.96044E+17,,,,
7.96044E+17,,,,
7.96044E+17,,,,
7.96044E+17,,,,
7.96045E+17,,,,
7.96045E+17,,,,
7.96045E+17,,,,
7.96045E+17,,,,
7.96045E+17,,,,
7.96046E+17,,,,
7.96046E+17,,,,
7.96046E+17,,,,
7.96047E+17,,,,
